Parent,uniCode,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
113-8-0-0,113-8-1254-1,B,if,1,12,1,0,1,0,0,0,0,1,1,[1255]
113-8-1254-1,113-8-1255-1,B,if,1,9,1,0,1,0,0,0,0,1,1,[1256]
113-8-1255-1,113-8-1256-1,D,Assignment,1,4,0,0,1,0,0,0,0,1,1,[]
113-0-0-0,113-9-0-0,F,GetDefaultTablespace,5,29,1,3,0,2,1,0,0,0,0,[1258]
113-9-0-0,113-9-1258-1,B,if,0,5,1,0,0,0,0,0,0,0,0,[1259]
113-9-0-0,113-9-1258-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
113-9-0-0,113-9-1258-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-9-0-0,113-9-1258-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
113-9-0-0,113-9-1258-5,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
113-0-0-0,113-10-0-0,F,assign_temp_tablespaces,5,97,1,21,0,8,13,0,0,0,0,[1261]
113-10-0-0,113-10-1261-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-10-0-0,113-10-1261-2,B,if,2,7,1,2,0,0,2,0,0,0,0,[1262]
113-10-1261-2,113-10-1262-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-10-1261-2,113-10-1262-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-10-0-0,113-10-1261-3,B,if,4,72,1,16,0,8,8,0,0,0,0,[1263]
113-10-1261-3,113-10-1263-1,D,Assignment,3,2,0,3,0,2,1,0,0,0,0,[]
113-10-1261-3,113-10-1263-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-10-1261-3,113-10-1263-3,L,for/while,8,51,1,12,0,6,6,0,0,0,0,[1264]
113-10-1263-3,113-10-1264-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-10-1263-3,113-10-1264-2,B,if,1,5,1,2,0,1,1,0,0,0,0,[1265]
113-10-1264-2,113-10-1265-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-10-1263-3,113-10-1264-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-10-1263-3,113-10-1264-4,B,if,1,13,1,0,0,0,0,0,0,0,0,[1266]
113-10-1264-4,113-10-1266-1,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
113-10-1263-3,113-10-1264-5,B,if,1,5,1,2,0,1,1,0,0,0,0,[1267]
113-10-1264-5,113-10-1267-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-10-1263-3,113-10-1264-6,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
113-10-1263-3,113-10-1264-7,B,if,1,6,1,0,0,0,0,0,0,0,0,[1268]
113-10-1264-7,113-10-1268-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
113-10-1263-3,113-10-1264-8,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
113-10-1261-3,113-10-1263-4,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
113-10-0-0,113-10-1261-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-10-0-0,113-10-1261-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-0-0-0,113-11-0-0,F,get_tablespace_name,7,30,1,7,4,3,4,0,0,4,4,[1270]
113-11-0-0,113-11-1270-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
113-11-0-0,113-11-1270-2,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
113-11-0-0,113-11-1270-3,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
113-11-0-0,113-11-1270-4,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
113-11-0-0,113-11-1270-5,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
113-11-0-0,113-11-1270-6,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
113-11-0-0,113-11-1270-7,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
113-0-0-0,113-12-0-0,F,tblspc_redo,3,51,1,11,1,4,7,0,1,0,1,[1272]
113-12-0-0,113-12-1272-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-12-0-0,113-12-1272-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-12-0-0,113-12-1272-3,B,if-else/switch,8,46,1,8,1,3,5,0,1,0,1,[1273]
113-12-1272-3,113-12-1273-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-12-1272-3,113-12-1273-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-12-1272-3,113-12-1273-3,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
113-12-1272-3,113-12-1273-4,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
113-12-1272-3,113-12-1273-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-12-1272-3,113-12-1273-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-12-1272-3,113-12-1273-7,B,if,1,8,1,0,0,0,0,0,0,0,0,[1274]
113-12-1273-7,113-12-1274-1,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
113-12-1272-3,113-12-1273-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-0-0-0,113-13-0-0,F,tblspc_desc,2,17,1,6,0,3,3,0,0,0,0,[1276]
113-13-0-0,113-13-1276-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
113-13-0-0,113-13-1276-2,B,if-else/switch,2,15,1,5,0,3,2,0,0,0,0,[1277]
113-13-1276-2,113-13-1277-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
113-13-1276-2,113-13-1277-2,D,Assignment,3,2,0,3,0,2,1,0,0,0,0,[]
